Timestamp,CPUUtilization,NetworkIn_MB,NetworkOut_MB,DiskReadBytes_MB,DiskWriteBytes_MB,DiskReadOps,DiskWriteOps,StatusCheckFailed,EBSBurstBalance_MB,EBSVolumeReadBytes_MB,EBSVolumeWriteBytes_MB,EBSVolumeReadOps,EBSVolumeWriteOps,EBSVolumeTotalIOs,EBSConsumedReadOps,EBSConsumedWriteOps,EBSConsumedIOs,EBSConsumedReadBytes_MB,EBSConsumedWriteBytes_MB,MemoryUtilization,DiskQueueLength,Latency_ms,RunningProcesses,ActiveConnections
2/21/2025 9:05,86.48,34.61,20.45,55.69,54.07,756,659,0,16.01,17.62,36.68,288,463,751,251,552,804,20.9,29.78,63.07,3.91,54.53,118,54
2/21/2025 9:10,85.6,11.37,16.29,41.15,62.65,656,744,0,10.06,37.62,27.56,674,426,1100,608,341,950,37.99,30.67,58.38,3.59,81.63,74,357
2/21/2025 9:15,87.85,18.58,30.64,31.58,53.33,413,811,0,12.49,6.23,6.34,281,319,600,329,300,630,6.95,5.73,73.78,3.03,69.45,90,279
2/21/2025 9:20,97.57,32.77,32.86,22.56,16.18,435,328,0,2.79,27.96,41.89,468,582,1050,518,528,1046,26.24,49.99,75.32,4.31,78,102,75
2/21/2025 9:25,86.46,33.02,23.29,18.26,20.92,375,339,0,17.84,38.32,18.6,454,293,747,468,280,749,40.22,20.2,55.94,3.1,54.35,76,420
2/21/2025 9:30,96.15,24.04,37.86,49.45,29.79,563,457,0,5.63,29.36,47.25,582,672,1254,619,660,1279,25.66,42.35,79.65,2.07,64.83,140,50
2/21/2025 9:35,93.36,11.49,18.24,15.82,44.15,434,522,0,6.41,16.94,25.14,263,533,796,217,579,797,15.82,25.45,83.72,4.58,94.37,112,195
2/21/2025 9:40,86.83,22.83,36.06,31.31,29.04,466,380,0,10.15,5.12,33.09,160,507,667,133,526,659,6.12,35.63,61,2.64,73.64,119,65
2/21/2025 9:45,92.98,23.01,39.12,25.64,64.91,549,933,0,5.56,40.26,27.32,659,472,1131,634,446,1081,33.49,27.58,68.27,4.35,59.21,85,278
2/21/2025 9:50,84.35,9.13,24.94,58.92,29.94,831,594,0,18.38,25.32,28.58,388,450,838,336,374,710,24.83,33.98,53.96,2.81,61.22,102,56
2/21/2025 9:55,92.45,13.74,17.14,39.03,54.35,628,709,0,10.78,29.07,36.42,425,662,1087,486,731,1217,28.62,37.91,62.57,2.83,71.25,83,209
2/21/2025 10:00,85.06,30.8,11.83,60.25,19.34,858,379,0,17.17,10.35,25.92,337,520,857,398,542,940,8.73,28.33,68.09,2.86,70.99,99,158
2/21/2025 10:05,97.47,23.63,16.73,41.68,71.98,543,803,0,3.63,22.95,15.79,506,379,885,590,359,950,21.53,15.55,63.8,3.81,72.87,102,59
2/21/2025 10:10,85.84,21.97,30.94,65.04,56.36,809,642,0,16.76,33.77,12.52,551,350,901,513,289,803,38,12.08,70.55,2.67,73.53,115,88
2/21/2025 10:15,89.68,17.75,25.3,25.15,68.8,464,767,0,15.05,30.38,15.71,523,409,932,516,430,946,33.8,17.16,64.49,1.18,69.71,130,174
2/21/2025 10:20,89.13,13.45,38.09,47.02,59.5,693,677,0,11.89,2.19,18.7,290,270,560,314,252,566,2.36,19.03,56.12,3.69,72.63,102,371
2/21/2025 10:25,96.27,38.54,42.65,33.62,69.5,606,971,0,4.6,38.67,46.17,618,658,1276,662,761,1424,43.15,54.99,84.26,2.26,89.93,117,268
2/21/2025 10:30,100,22.72,17.81,18.05,54.4,330,723,0,0,12.27,20.96,396,486,882,452,576,1028,13.77,20.27,85.42,1.68,87.14,101,460
2/21/2025 10:35,89.48,12.21,34.09,11.89,62.87,288,699,0,12,10.58,1,168,290,458,182,270,453,10.84,1.07,68.72,2.38,73.1,107,318
2/21/2025 10:40,85.52,14.84,34.31,64.45,10.57,885,357,0,11.02,27.63,29.72,479,401,880,504,403,908,28.53,25.07,71.38,3.01,72.96,74,136
2/21/2025 10:45,85.83,29.3,42.8,17.15,9.91,293,317,0,18.05,35.9,32.59,653,375,1028,571,344,915,34.02,28.98,54.62,1.2,72.03,99,363
2/21/2025 10:50,86,29.79,11.47,67.07,30.26,788,483,0,15.11,33.35,25.7,492,386,878,470,387,857,34.29,30.5,64.08,1.88,82.57,81,152
2/21/2025 10:55,87.01,34.42,25.65,45.66,9.1,752,379,0,14.28,10.29,1.32,322,220,542,375,216,591,11.93,1.41,67.13,1.74,91.43,101,93
2/21/2025 11:00,87.42,34.89,40.42,26.91,34.45,423,622,0,9.93,30.22,28.04,406,493,899,397,501,898,35.68,26.88,67.27,2.84,61.08,89,78
2/21/2025 11:05,90.86,27.68,25.71,20.76,18.98,313,327,0,11.68,43.74,25.84,718,545,1263,602,545,1148,36.48,24.14,76.25,2.23,76.02,133,218
2/21/2025 11:10,89.17,43.32,33.61,16.06,10.37,226,249,0,12.36,15.35,10.3,298,335,633,331,393,724,15.86,8.29,73.01,4.07,74.71,104,61
2/21/2025 11:15,84.38,34.95,34.44,30.38,41.7,563,680,0,8.63,28.49,30.1,441,523,964,478,622,1100,23.43,34.3,60.19,2.44,59.76,117,266
2/21/2025 11:20,91.01,19.62,39.39,62.34,50.53,764,774,0,7.05,40.17,28.03,485,545,1030,438,521,960,39.09,29.42,70.94,3.72,84.23,129,57
2/21/2025 11:25,90.53,43.12,44.28,69.85,20.53,816,274,0,8.35,5.54,7.4,200,253,453,219,248,467,6.39,8.79,75,1.97,89.62,109,193
2/21/2025 11:30,95.22,14.22,20.77,26.91,29.21,371,421,0,2.83,10.79,12.05,213,185,398,207,201,408,12.37,12.43,63.01,4.35,77.68,92,186
2/21/2025 11:35,78,24.44,8.86,49.17,22.99,689,400,0,25.37,2.42,3.49,126,252,378,117,230,347,1.94,2.85,52.95,2.9,61.17,92,374
2/21/2025 11:40,86.6,28.13,33.41,35.65,11.46,628,290,0,18.33,9.55,32.56,249,454,703,292,444,737,9.64,37.85,67.01,1.1,70.59,117,285
2/21/2025 11:45,89.98,15.12,33.07,41.61,22.83,607,396,0,13.99,32.91,4.25,603,296,899,676,244,921,32.53,3.73,79.8,2.99,68.55,133,383
2/21/2025 11:50,93.79,42.58,31.39,41.28,21.91,669,505,0,9.04,15.68,44.2,329,600,929,292,687,980,18.13,45.88,68.41,2.15,60.74,108,357
2/21/2025 11:55,86.64,40.76,21.62,35.67,10.69,548,278,0,9.51,37.73,6.19,428,117,545,472,116,589,35.83,4.99,68.55,3.48,75.76,105,46
2/21/2025 12:00,90.97,37.44,28.13,36.88,27.52,618,551,0,5.33,45.35,22.46,610,338,948,590,323,913,46.69,24.61,72.88,0.95,69.73,130,89
2/21/2025 12:05,92.01,22.76,35.92,50.24,12.09,624,318,0,5.97,22.23,12.67,276,293,569,263,303,567,23.81,14.97,63.04,3.6,82.76,90,427
2/21/2025 12:10,88.72,30.6,22.5,58.05,40.27,716,585,0,10.23,41.63,44.29,520,735,1255,505,765,1270,44.08,48.69,75.65,2.08,60.32,76,152
2/21/2025 12:15,92.96,41.46,44.72,57.23,31.63,758,439,0,5.39,44.7,4.22,698,316,1014,741,315,1056,47.29,3.54,69.55,2.51,83.19,88,353
2/21/2025 12:20,87.67,31.98,11.72,59.42,40.3,891,689,0,8.61,11.38,10.39,173,325,498,158,350,509,12.26,12.42,68.67,2.73,79.47,96,50
2/21/2025 12:25,82.92,11.45,9.74,54.09,41.05,667,575,0,18.43,27.47,3.09,328,218,546,335,219,555,25.17,3.54,73.98,0.79,46.69,74,286
2/21/2025 12:30,92.9,22.9,37.12,21.84,63.81,271,847,0,5.8,21.08,35.64,370,554,924,329,449,779,23.34,39.25,70.67,4.63,90.34,85,448
2/21/2025 12:35,87.23,21.51,35.49,65.95,66.34,716,798,0,9.58,33.65,42.94,627,649,1276,719,564,1284,37.08,42.52,52.72,2.18,66.74,104,275
2/21/2025 12:40,100,35.96,46.77,52.47,59.21,774,890,0,0,33.1,9.03,627,349,976,591,354,946,27.79,8.38,63.28,3.59,76.74,89,433
2/21/2025 12:45,89.86,18.68,19.75,37.44,55.44,591,844,0,10.53,18.02,38.55,406,553,959,345,479,824,19.14,42.47,66.48,4.36,78.47,77,360
2/21/2025 12:50,98.95,36.49,33.21,62.14,27.62,685,376,0,0.86,29.87,22.49,508,330,838,571,355,926,33.46,22.38,88.63,3.13,75.95,80,78
2/21/2025 12:55,92.34,45.89,44.32,34.8,67.34,558,932,0,7.46,41.36,42.94,475,538,1013,441,470,911,39.33,51.04,67.38,3.52,80.5,81,349
2/21/2025 13:00,88.65,16.87,29.61,42.22,29.54,495,421,0,16.05,8.07,14.64,237,224,461,215,263,479,6.94,14.67,65.02,4.06,95.81,90,79
2/21/2025 13:05,88.4,18.94,18.99,63.61,7.18,774,219,0,6.82,21.51,22.49,511,427,938,588,434,1022,22.88,25.67,54.2,4.38,59.6,122,406
2/21/2025 13:10,87.81,42.8,37.04,35.63,45.38,562,741,0,17.46,23.31,36.26,349,570,919,353,541,894,24.5,29.7,53.23,4.04,74.54,117,231
2/21/2025 13:15,98.63,16.54,42.58,18.71,74.85,483,859,0,1.29,29.54,10.03,531,245,776,529,218,748,26.65,8.41,71.95,0.81,82.25,145,92
2/21/2025 13:20,93.68,18.53,33.29,7.12,9.09,269,388,0,5.06,28.44,14.34,462,319,781,495,339,834,24.83,16.83,71.91,1.29,64.67,120,234
2/21/2025 13:25,88.83,14.72,38.27,35.85,19.44,418,485,0,8.5,11.93,16.14,228,287,515,209,273,483,10.97,18.22,66.67,4.24,73.97,120,253
2/21/2025 13:30,85.15,22.27,22.6,63.51,29.9,788,454,0,8.32,32.23,20.19,425,328,753,500,345,845,32.81,19.46,74.51,4.04,69.04,81,171
2/21/2025 13:35,87.27,29.11,23.23,20.18,20.44,338,466,0,16.44,33.29,10.5,461,269,730,483,290,774,30.06,9.24,64.1,1.35,75.98,90,142
2/21/2025 13:40,92.48,31.15,21.35,27.89,46.25,525,540,0,9.62,40.64,36.92,569,611,1180,459,616,1076,48.64,32.15,80.09,0.58,66.96,89,393
2/21/2025 13:45,97.81,19.45,22.66,13.18,57,279,666,0,1.34,34.82,20.51,601,487,1088,529,516,1046,34.02,18.44,81.58,1.61,72.59,113,369
2/21/2025 13:50,94.03,42.51,24.18,13.56,28.09,304,543,0,8.46,41.13,9.32,615,235,850,665,233,899,39.81,9.26,79.9,1.25,70.32,124,446
2/21/2025 13:55,89.4,36.74,35.59,7.17,7.86,133,321,0,11.73,9.91,19.14,286,284,570,252,250,503,10.91,17.49,75.19,3.7,72.73,126,96
2/21/2025 14:00,94.18,45.38,42.46,22.03,48.96,392,723,0,4.38,27.39,36.73,440,633,1073,470,613,1083,24.35,41.11,72.74,0.86,66.92,107,84
2/21/2025 14:05,94.2,35.49,41.24,11.52,17.98,208,340,0,7.68,6.51,41.42,224,571,795,265,517,783,6.82,44.11,77.93,3.41,77.15,84,346
2/21/2025 14:10,88.1,33.45,41.66,5.19,54.06,280,649,0,13.22,18.26,33.81,312,545,857,312,496,809,14.99,32.64,76.99,1.78,61.92,108,115
2/21/2025 14:15,87.81,11.34,27.82,26.21,28.11,481,507,0,10.19,6.36,42.4,230,552,782,226,457,684,5.78,39.13,59.43,2.26,66.69,83,46
2/21/2025 14:20,94.45,21.7,40.81,49.76,42.91,673,576,0,5.14,6.1,29.75,152,526,678,142,438,581,5.63,28.39,80.6,3.34,74.08,84,160
2/21/2025 14:25,92.92,33.76,27.69,37.62,37.19,646,584,0,6.55,5.52,26.81,255,529,784,217,590,808,5.64,23.61,77.67,2.95,80.94,125,315
2/21/2025 14:30,83.64,16.11,37.06,30.42,5.47,447,194,0,19.3,28.32,25.93,407,322,729,339,271,611,31.41,25.21,72.01,1.24,63.24,96,55
2/21/2025 14:35,92.06,16.44,11.46,60.29,58.08,891,655,0,10.09,19.22,25.56,367,440,807,352,377,730,20.72,26.88,64.27,0.76,63.37,74,345
2/21/2025 14:40,96.63,21.28,18.51,5.71,66.84,343,786,0,3.51,23.31,47.26,416,583,999,334,664,998,24.53,51.99,85.87,3.13,72.04,97,398
2/21/2025 14:45,84.23,30.69,23.8,26.18,30.91,531,406,0,15.87,9.98,5.96,306,352,658,253,338,591,8.95,6.79,52.03,4.04,78.93,91,48
2/21/2025 14:50,92.36,36.25,26.12,42.92,11.35,679,201,0,7.21,44.73,3.84,737,212,949,787,228,1016,39.21,3.93,80.46,3.23,70.56,92,99
2/21/2025 14:55,96.58,19.73,14.5,6.68,63,309,798,0,4.63,45.47,35.97,595,602,1197,665,633,1299,49.75,31.35,59.77,3.72,75.26,119,313
2/21/2025 15:00,89.49,29.18,42.34,66.14,18.81,855,261,0,15.14,16.67,10.2,226,219,445,203,213,416,16.48,11.9,58.05,4.41,83.19,98,120
2/21/2025 15:05,93.8,45.88,35.75,44.09,72.62,554,825,0,4.72,38.81,21.94,681,347,1028,676,353,1030,31.12,25.32,69.51,0.48,84.35,84,105
2/21/2025 15:10,98.24,46.6,19.05,11.13,67.6,349,838,0,1.29,41.59,31.48,537,471,1008,482,466,948,38.05,36.45,88.04,4.76,83.38,139,170
2/21/2025 15:15,86.8,22.81,30.35,54.76,61.14,617,712,0,14.82,18.67,28.02,367,409,776,320,388,708,20.97,23.79,60.42,0.62,73.77,113,411
2/21/2025 15:20,92.02,34.97,43.79,51.93,18.47,726,440,0,5.84,35.54,30.49,414,418,832,366,353,719,39.06,35.39,69.23,4.27,67.78,85,51
2/21/2025 15:25,85.8,10.03,24.56,5.49,58.47,248,660,0,14.28,26.13,34.53,540,534,1074,508,506,1015,28.68,40.73,62.8,3.85,52.97,79,185
2/21/2025 15:30,81.97,32.04,31.36,41.18,46.05,569,754,0,22.2,13.01,1.3,218,132,350,205,154,360,11.58,1.5,52.51,2.45,74.94,79,367
2/21/2025 15:35,92.24,45.38,12.16,63.38,73.13,808,828,0,11.47,5.01,1.27,157,130,287,159,152,312,5.4,1.33,63.93,0.96,74.17,77,200
2/21/2025 15:40,99.23,22.18,33.58,67.25,45.23,788,722,0,0.46,4.35,39.15,314,593,907,268,619,888,4.2,40.16,75.56,3.47,81.05,95,334
2/21/2025 15:45,89.76,37.63,14.24,44.75,15.52,641,329,0,8.56,33,11.16,575,209,784,556,226,782,30.45,11.06,71.47,4.11,85.46,112,313
2/21/2025 15:50,92.77,39.48,10.48,65.78,29.92,888,405,0,3.97,5.23,9.82,125,224,349,106,183,290,4.85,8,75.95,1.36,58.19,87,385
2/21/2025 15:55,85.77,21.51,26.01,15.79,27.68,296,428,0,13.13,28.78,40.44,480,579,1059,440,682,1122,26.64,35.48,54.81,1.15,80.8,115,199
2/21/2025 16:00,87.74,42.12,13.37,57.22,18.94,670,418,0,12.9,22.65,16.86,329,381,710,310,309,619,25.53,17.48,57.29,0.98,78.61,107,251
2/21/2025 16:05,92.08,29.38,45.62,51.32,25.08,573,460,0,10.9,16.26,38.09,363,467,830,395,438,833,15.16,32.17,67.61,3.82,63.4,76,407
2/21/2025 16:10,94.04,25.84,45.84,13.21,65.08,358,717,0,5.8,14.08,11.08,196,323,519,180,268,449,16.33,10.72,78.53,2.01,81.62,136,354
2/21/2025 16:15,84.97,39.98,31.57,51.29,66.78,708,871,0,19.65,16.11,33.83,404,463,867,468,539,1007,18.09,30.75,55.44,0.49,70.96,124,293
2/21/2025 16:20,94.07,24.5,32.06,74.35,39.5,961,491,0,3.16,8.57,2.7,365,250,615,319,299,619,9.57,2.21,79.37,4.67,66.27,111,245
2/21/2025 16:25,84.71,36.81,9.17,26.29,10.65,542,211,0,20.58,21.85,30.65,355,392,747,414,358,773,22.92,36.66,65.14,0.9,64.03,104,50
2/21/2025 16:30,92.26,29.09,44.97,56.1,44.57,676,541,0,4.36,43.01,4.44,513,293,806,533,342,876,45.96,3.78,65.05,2.1,85.82,103,295
2/21/2025 16:35,85.85,21.74,17.98,42.41,66.62,542,884,0,12.55,24.89,15.55,344,236,580,340,221,562,25.1,17.29,65.99,3.11,58.3,85,103
2/21/2025 16:40,76.49,25.14,30.36,39.14,59.09,466,654,0,23.91,19.76,13.45,350,227,577,389,261,651,20.75,14.48,60.55,2.63,63.97,88,125
2/21/2025 16:45,100,14.19,10.78,70.1,75.85,834,851,0,0,36.05,44.81,567,684,1251,588,634,1223,42.27,48.34,78.86,3.51,69.23,92,314
2/21/2025 16:50,89.93,42.49,31.26,33.75,15.07,626,355,0,12.01,31.21,7.62,428,168,596,466,177,644,30.52,6.64,63.55,2.98,75.49,99,81
2/21/2025 16:55,91.88,20.66,43.89,54.77,5.55,597,328,0,8.33,13.66,34.67,361,403,764,371,374,745,15.95,29.42,68.01,1.49,80.13,128,396
2/21/2025 17:00,94.14,43.45,17.42,17.02,53.45,231,825,0,6.58,44.77,5.88,699,113,812,592,131,724,48.37,6.82,67.72,3.12,77.63,95,369
2/21/2025 17:05,90.9,20.16,19.44,13.04,70.2,314,937,0,10.89,4.48,26.24,113,517,630,114,551,666,3.96,28.6,69.45,4.32,67.02,124,377
2/21/2025 17:10,88.76,17.84,31.11,16.88,43.91,221,648,0,7.9,42.94,43.32,724,593,1317,778,530,1308,48.21,39.39,67.09,2.84,69.51,101,410
2/21/2025 17:15,75.64,35.76,15.13,11.58,16.27,254,352,0,34.32,1.99,29.6,141,483,624,142,484,627,1.75,24.93,60.34,0.79,56.36,89,166
2/21/2025 17:20,94.1,34.57,46.9,12.1,14.09,271,364,0,5.83,27.65,38.87,412,589,1001,478,575,1053,24.23,45.84,72.3,3.11,89.55,85,364
2/21/2025 17:25,84.87,35.37,11.84,26.18,60.94,511,709,0,18.37,34.67,30.98,543,513,1056,609,421,1030,28.47,34.65,63.66,3.79,66.91,112,381
2/21/2025 17:30,92.14,21.16,10.55,46.3,21.27,678,365,0,5.97,43.79,39.95,721,522,1243,641,553,1194,38.59,41.88,75.39,4.11,82.85,76,349
2/21/2025 17:35,83.21,19.06,20.84,23.53,39.99,445,668,0,11.55,4.6,4.74,104,207,311,107,223,331,3.99,5.16,62.58,3.4,71.89,81,166
2/21/2025 17:40,91.58,35.35,15.93,59.83,7.19,697,296,0,6.76,1.5,28.13,277,515,792,279,610,890,1.77,26.02,56.29,4.45,65.99,129,61
2/21/2025 17:45,91.34,44.69,37.48,14.57,43.87,282,727,0,7.01,13.2,11.72,290,383,673,313,440,753,15.1,13.73,72.26,3.69,73.02,106,134
2/21/2025 17:50,93.66,28.27,32,52.61,74.4,763,813,0,4.59,12.26,7.99,244,353,597,217,400,618,9.95,7.53,78,2.85,72.54,95,121
2/21/2025 17:55,89.54,31.92,27.81,39.27,56.59,507,729,0,9.68,24.6,28.82,533,510,1043,583,467,1051,20.47,32.48,59.28,2.22,75.1,115,360
2/21/2025 18:00,88.8,20.84,13.08,5.43,41.32,156,505,0,12.89,27.06,30.78,353,563,916,368,496,865,22.18,36.78,71.67,1.5,54.32,81,443
2/21/2025 18:05,88.96,42.64,16.43,37.82,71.04,634,830,0,6.25,29.42,5.46,415,251,666,373,273,646,31.23,5.72,70.42,1.25,83.55,108,204
2/21/2025 18:10,96.85,30.75,42.63,63.69,44.74,796,713,0,1.89,35.17,5.39,535,345,880,551,338,889,29.68,4.89,80.67,2.08,83.19,115,160
2/21/2025 18:15,91.65,23.02,34.88,11.91,51.69,241,710,0,10.98,10.51,12.01,250,265,515,249,241,491,10.94,11.87,80.19,3.39,65.83,100,357
2/21/2025 18:20,87.6,42.82,15.76,29.51,25.38,580,472,0,8.45,2.93,2.08,277,158,435,253,165,419,2.71,1.76,72,1.71,72.39,119,51
2/21/2025 18:25,92.96,32.01,35.54,36.69,68.26,656,979,0,4.84,43.36,12.78,611,256,867,678,220,898,41.23,15.02,60.42,4.21,69.21,79,117
2/21/2025 18:30,83.6,24.74,32.85,39.81,6.86,504,353,0,16.08,10.07,2.84,185,240,425,180,244,425,9.22,3.24,55.34,3.27,72.53,107,294
2/21/2025 18:35,80.42,13.95,28.23,15.64,62.8,437,784,0,25.41,12.75,34.87,385,568,953,394,570,965,14.01,37.29,57.86,3.45,57.29,119,216
2/21/2025 18:40,91.29,23.36,27.72,36.32,62.69,615,834,0,10.39,24.47,27.24,384,563,947,448,608,1057,26.96,28.71,56.77,2.29,80.55,112,298
2/21/2025 18:45,92.67,24.15,27.35,13.55,70.79,191,777,0,9.96,24.14,22.8,514,451,965,583,459,1042,27.64,19.51,78.03,2.45,69.13,101,444
2/21/2025 18:50,89.43,11.92,34.22,65.91,35.83,806,651,0,8.36,43.92,23.55,521,491,1012,480,510,990,47.39,25.36,62.52,2.48,83.84,118,68
2/21/2025 18:55,82.3,18.02,22.99,53.13,45.56,591,546,0,10.7,23.8,13.64,429,296,725,449,342,792,27.2,12.61,64.74,0.65,76.82,84,352
2/21/2025 19:00,100,14.58,46.25,45.73,21.7,545,408,0,0,5.98,31.85,209,524,733,188,440,629,6.82,28.09,75.51,4.5,67.44,127,241
2/21/2025 19:05,89.97,29.27,21.04,13.97,61.28,293,797,0,8.13,32.44,17.85,440,466,906,477,491,969,30.96,21.15,72.89,4.39,59.68,95,376
2/21/2025 19:10,95.19,18.11,9.76,33.12,9.39,545,204,0,6.17,19.16,30.05,317,526,843,358,564,923,20.51,29.65,82.28,0.98,62.52,140,223
2/21/2025 19:15,96.72,28.77,10.43,22.62,67.3,460,952,0,1.76,2.02,5.11,71,214,285,68,190,258,2.12,4.89,67.9,1.94,72.09,138,414
2/21/2025 19:20,90.86,21.85,18.18,10.97,18.22,310,254,0,9.94,28.72,19.12,579,250,829,560,275,836,24.04,17.4,74.35,1.57,80.28,93,415
2/21/2025 19:25,80.29,15.25,19.99,29.36,42.7,481,541,0,10.75,3.41,25.86,305,548,853,327,513,840,3.59,21.17,52.44,3.08,75.72,91,261
2/21/2025 19:30,88.75,17.05,15.14,49.03,18.4,633,238,0,11.94,11.38,39.82,377,489,866,364,496,860,10.91,36.45,68.04,0.57,78.57,126,198
2/21/2025 19:35,82.75,21.22,15.98,22.74,58.43,356,795,0,24.68,19.9,6.07,478,117,595,556,138,695,20.11,4.87,61.87,4.08,63.13,102,145
2/21/2025 19:40,95.01,45.6,15.74,51.91,34.14,604,477,0,2.78,27.72,14.05,330,359,689,325,379,704,32.07,15.12,58.23,0.86,87.16,97,356
2/21/2025 19:45,84.91,39.5,14.31,65.83,31.6,954,602,0,18.71,6.85,27.61,190,417,607,206,394,600,7.83,26.46,74.4,1.32,59.98,115,136
2/21/2025 19:50,84.8,23.28,29.17,30,41.96,541,473,0,22.71,13.06,29.75,186,441,627,162,363,526,13.96,32.81,72.64,1.38,78.85,73,235
2/21/2025 19:55,89.55,36.44,13.3,50.72,35.33,789,455,0,10.12,16.72,34.57,331,419,750,322,495,817,19.91,33.86,79.69,3.85,73.79,120,319
2/21/2025 20:00,68.63,11.99,31.4,50.24,16.08,667,229,0,29.15,16.95,19.03,304,272,576,270,280,550,13.93,20.48,56.7,0.98,64.67,55,105
2/21/2025 20:05,77.18,11.82,10.45,22.62,27.25,375,449,0,32.35,22.76,24.33,391,373,764,396,441,838,22.33,23.57,66.53,1.4,71.96,85,207
2/21/2025 20:10,68.75,22.09,13.28,54.75,36.51,720,618,0,43.81,27.23,0.74,430,128,558,415,110,525,24.78,0.75,44.21,2.53,58.27,102,255
2/21/2025 20:15,69.56,21.62,23.85,10.57,16.37,310,401,0,19.13,33.75,32.59,421,539,960,404,497,902,28.51,35.39,50.3,1.03,62.37,89,78
2/21/2025 20:20,70.16,26.33,16.16,20.83,13.98,473,325,0,25.63,31.96,5.18,594,302,896,481,350,831,29.74,5.49,54.95,2.13,43.91,57,42
2/21/2025 20:25,62.25,10.12,25.33,12.42,44.32,347,661,0,44.26,10.41,20.02,312,470,782,329,479,809,8.66,16.5,37.36,2.46,66.45,80,71
2/21/2025 20:30,65.02,7.69,31.85,38.22,50.37,613,679,0,41.01,8.51,15.01,146,342,488,159,377,536,9.49,17.73,53.47,0.5,54.97,73,292
2/21/2025 20:35,69.75,23.2,8.49,40.7,54.84,459,815,0,39.34,19.37,27.63,306,450,756,276,386,663,22.44,27.68,59.22,1.08,58.78,67,181
2/21/2025 20:40,69.1,30.59,17.48,24.8,38.12,297,497,0,39.21,3.28,4.27,277,233,510,323,207,531,3.92,4.6,50.41,0.73,42.65,70,141
2/21/2025 20:45,68.59,25.52,15.29,5.47,23.02,137,426,0,26.22,7.68,33.26,345,594,939,343,603,947,7.21,36.45,44.27,3.05,37.11,87,342
2/21/2025 20:50,70.87,16.82,20.38,19.89,9.46,406,271,0,17.14,1.79,15.68,195,314,509,219,375,594,2.04,13.32,57.95,2.98,65.7,96,319
2/21/2025 20:55,70.19,16.91,11.27,21.04,54.57,318,735,0,36.77,19.19,27.51,347,332,679,295,303,598,19.87,30.95,61.29,2.49,57.91,92,245
2/21/2025 21:00,68.54,18.6,25.25,35.81,39.37,437,575,0,44.32,30.82,2.16,548,202,750,475,213,689,31.59,2.34,46.93,1.08,54.39,68,79
2/21/2025 21:05,72.29,27.55,12.29,11.24,46.45,388,659,0,32.65,27.88,24.12,450,336,786,531,396,927,30.53,26.37,64.63,2.13,44.15,77,161
2/21/2025 21:10,74.03,21.14,17.71,47.44,15.08,638,282,0,37.82,8.03,3.06,291,315,606,315,352,667,7.2,2.8,45.16,3.59,72.9,82,187
2/21/2025 21:15,68.47,27.74,16.59,14.34,46.56,315,584,0,42.05,28.48,5.66,383,302,685,318,287,606,33.05,6.62,43.85,2.69,51.33,102,161
2/21/2025 21:20,66.79,21.65,26.38,5.17,52.7,153,681,0,37.26,10.22,31.84,265,585,850,310,499,810,8.68,27.82,58.53,1.56,65.82,65,98
2/21/2025 21:25,69.12,17.54,20.85,18.15,5.22,412,182,0,24.57,19.12,17.34,334,447,781,347,504,852,21.16,17.33,50.97,2.72,52.36,77,56
2/21/2025 21:30,73.11,17.62,19.61,28.83,3.94,403,93,0,23.43,21.86,20.97,408,300,708,440,337,778,17.62,17.26,57.73,0.57,66.59,85,96
2/21/2025 21:35,74.02,26.31,9.68,56.01,5.55,765,343,0,18.54,28.38,1.11,571,284,855,599,270,870,32.86,1.24,44.52,3.25,52.62,86,288
2/21/2025 21:40,70.75,14.64,19.2,24.8,25.64,380,429,0,17.65,10.64,9.49,220,279,499,238,311,550,10.58,9.92,42.45,2.64,67.33,60,169
2/21/2025 21:45,69.5,32.49,31.16,7.43,40.78,230,641,0,40.12,4.86,33.88,340,615,955,295,619,914,4.7,35.53,47.68,1.04,56.88,88,167
2/21/2025 21:50,68.13,30.3,30.64,21.56,14.53,265,416,0,21.92,24.44,25.76,542,329,871,624,317,942,20.6,25.65,57.89,1.07,52.74,54,232
2/21/2025 21:55,69.81,30.46,20.97,10.94,47.97,216,685,0,27.72,27.68,17.48,520,307,827,607,306,913,33,16.6,51.38,3.24,50.52,63,277
2/21/2025 22:00,70.14,22.62,16.68,24.84,35.81,497,481,0,31.01,16.69,34.87,220,517,737,253,557,811,15.74,41.82,59.75,1.27,61.56,94,161
2/21/2025 22:05,67.65,30.42,13.19,35.99,21.26,492,379,0,36.13,3.14,17.8,329,262,591,275,229,505,2.68,14.59,47.78,1.01,64.85,64,82
2/21/2025 22:10,71.8,33.93,31.22,17.04,30.29,316,393,0,35.39,33.24,23.43,576,432,1008,571,359,930,27.75,21.6,46.93,2.72,48.87,64,53
2/21/2025 22:15,69.74,23.03,26.54,51.17,41.95,636,591,0,21.73,29.48,17.67,568,439,1007,581,483,1064,33.44,17.87,46.51,1.84,64.26,75,62
2/21/2025 22:20,75.21,21.96,30.81,51.59,12.07,665,241,0,14.88,17.55,26.81,396,364,760,377,384,761,15.03,25.17,65.51,0.89,53.13,69,148
2/21/2025 22:25,70.04,17.03,26.63,4.66,54.92,313,707,0,26.86,13.61,13.55,429,233,662,469,270,740,15.4,13.93,43.76,0.72,61.27,92,58
